집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
20100330,180,0,2,0,0,1466,60,155,0,0,41,1722
20100330,180,1,1,0,0,1836,310,166,172,223,97,2804
20100330,180,1,2,0,0,1399,55,161,0,0,41,1656
20100330,181,0,1,0,0,1186,217,102,96,109,37,1747
20100330,181,0,2,0,0,942,29,65,0,0,24,1060
20100330,181,1,1,0,0,1191,212,104,56,114,54,1731
20100330,181,1,2,0,0,873,29,53,0,0,22,977
20100330,182,0,1,0,0,609,75,40,42,21,17,804
20100330,182,0,2,0,0,509,23,27,0,0,15,574
20100330,182,1,1,0,0,603,87,46,36,19,30,821
20100330,182,1,2,0,0,440,18,27,0,0,13,498
20100330,183,0,1,0,0,289,24,19,6,20,10,368
20100330,183,0,2,0,0,252,7,28,0,0,7,294
20100330,183,1,1,0,0,290,20,19,11,12,20,372
20100330,183,1,2,0,0,240,9,24,0,0,9,282
20100330,184,0,1,0,0,815,79,49,20,61,47,1071
20100330,184,0,2,0,0,757,26,171,0,0,28,982
20100330,184,1,1,0,0,901,99,45,27,49,61,1182
20100330,184,1,2,0,0,747,24,181,0,0,30,982
20100330,185,0,1,0,0,732,112,40,28,78,36,1026
20100330,185,0,2,0,0,538,17,159,0,0,13,727
20100330,185,1,1,0,0,731,114,46,46,91,48,1076
20100330,185,1,2,0,0,533,12,164,0,0,12,721
20100330,186,0,1,0,0,185,31,15,17,39,6,293
20100330,186,0,2,0,0,170,1,7,0,0,7,185
20100330,186,1,1,0,0,194,32,11,24,53,10,324
20100330,186,1,2,0,0,166,1,6,0,0,6,179
20100330,187,0,1,0,0,710,79,38,41,38,30,936
20100330,187,0,2,0,0,697,16,148,0,0,27,888
20100330,187,1,1,0,0,751,71,35,31,47,38,973
20100330,187,1,2,0,0,635,14,146,0,0,27,822
20100330,189,0,1,0,0,3150,256,114,147,188,140,3995
20100330,189,0,2,0,0,2135,84,510,0,0,78,2807
20100330,189,1,1,0,0,3449,271,182,207,176,237,4522
20100330,189,1,2,0,0,1760,64,418,0,0,61,2303
20100330,190,0,1,0,0,22953,3562,1724,1664,1475,853,32231
20100330,190,0,2,0,0,27203,907,2235,0,0,905,31250
20100330,190,1,1,0,0,22340,3643,1624,1773,1591,1245,32216
20100330,190,1,2,0,0,25817,893,2200,0,1,826,29737
20100330,191,0,1,0,0,5026,790,227,176,110,265,6594
20100330,191,0,2,0,0,7559,168,359,0,0,342,8428
20100330,191,1,1,0,0,5505,846,263,219,136,417,7386
20100330,191,1,2,0,0,7520,177,336,0,0,387,8420
20100330,192,0,1,0,0,5589,1284,525,522,388,259,8567
20100330,192,0,2,0,0,7141,300,154,0,1,282,7878
20100330,192,1,1,0,0,5355,1270,509,485,484,366,8469
20100330,192,1,2,0,0,6795,277,143,0,0,249,7464
20100330,193,0,1,0,0,2799,802,401,482,474,104,5062
20100330,193,0,2,0,0,3130,198,194,0,0,80,3602
20100330,193,1,1,0,0,2897,809,412,460,430,149,5157
20100330,193,1,2,0,0,3006,198,207,0,0,77,3488
20100330,194,0,1,0,0,2734,648,295,392,209,112,4390
20100330,194,0,2,0,0,3605,255,158,0,0,130,4148
20100330,194,1,1,0,0,2919,743,346,443,263,172,4886
20100330,194,1,2,0,0,3426,307,151,0,0,134,4018
20100330,195,0,1,0,0,2356,938,442,537,556,73,4902
20100330,195,0,2,0,0,3468,399,176,55,71,90,4259
20100330,195,1,1,0,0,2910,997,498,629,595,141,5770
20100330,195,1,2,0,0,3093,221,114,0,0,80,3508
20100330,196,0,1,0,0,1702,365,262,240,313,62,2944
20100330,196,0,2,0,0,1785,76,65,0,0,46,1972
20100330,196,1,1,0,0,1759,412,243,234,361,94,3103
20100330,196,1,2,0,0,1798,82,66,0,0,44,1990
20100330,197,0,1,0,0,2836,592,304,324,600,98,4754
20100330,197,0,2,0,0,2305,96,100,0,0,64,2565
20100330,197,1,1,0,0,2801,608,292,347,543,158,4749
20100330,197,1,2,0,0,2299,101,89,0,0,76,2565
20100330,198,0,1,0,0,5615,769,439,556,514,221,8114
20100330,198,0,2,0,0,5579,216,294,0,0,155,6244
20100330,198,1,1,0,0,5355,738,363,524,489,319,7788
20100330,198,1,2,0,0,5113,206,284,0,0,162,5765
20100330,199,0,1,0,0,3428,451,269,327,324,122,4921
20100330,199,0,2,0,0,3688,110,188,0,0,120,4106
20100330,199,1,1,0,0,3538,465,276,270,404,219,5172
20100330,199,1,2,0,0,3622,92,187,0,0,102,4003
20100330,200,0,1,0,0,1023,86,34,94,215,37,1489
20100330,200,0,2,0,0,688,11,63,0,0,20,782
20100330,200,1,1,0,0,1082,107,38,96,189,63,1575
20100330,200,1,2,0,0,674,11,73,0,0,21,779
20100330,201,0,1,0,0,4275,473,142,156,190,265,5501
20100330,201,0,2,0,0,4378,116,109,0,0,174,4777
20100330,201,1,1,0,0,4142,427,174,130,177,337,5387
20100330,201,1,2,0,0,3888,107,227,0,0,144,4366
20100330,202,0,1,0,0,809,145,64,46,100,34,1198
20100330,202,0,2,0,0,850,41,18,0,1,30,940
20100330,202,1,1,0,0,946,142,59,52,112,52,1363
20100330,202,1,2,0,0,877,41,34,0,0,25,977
20100330,203,0,1,0,0,3549,499,172,240,376,154,4990
20100330,203,0,2,0,0,3283,87,87,0,0,94,3551
20100330,203,1,1,0,0,3618,460,197,231,348,202,5056
20100330,203,1,2,0,0,3172,73,78,0,0,98,3421
20100330,204,0,1,0,0,1335,186,44,71,103,55,1794
20100330,204,0,2,0,0,990,26,122,0,0,35,1173
20100330,204,1,1,0,0,1608,206,80,76,148,109,2227
20100330,204,1,2,0,0,1096,31,95,0,0,29,1251
20100330,205,0,1,0,0,863,170,57,60,98,40,1288
20100330,205,0,2,0,0,1028,16,8,0,0,42,1094
20100330,205,1,1,0,0,927,170,55,37,93,45,1327
20100330,205,1,2,0,0,1032,14,6,0,0,43,1095
20100330,206,0,1,0,0,1122,163,38,43,89,49,1504
20100330,206,0,2,0,0,870,20,33,0,0,19,942
20100330,206,1,1,0,0,1190,168,60,47,99,73,1637
20100330,206,1,2,0,0,858,13,31,0,0,19,921
20100330,207,0,1,0,0,1861,177,59,67,133,73,2370
20100330,207,0,2,0,0,1312,39,169,0,0,24,1544
20100330,207,1,1,0,0,1881,171,55,86,146,105,2444
20100330,207,1,2,0,0,1252,33,165,0,0,27,1477
20100330,208,0,1,0,0,1288,141,65,80,148,35,1757
20100330,208,0,2,0,0,849,24,98,0,0,19,990
20100330,208,1,1,0,0,1388,160,68,57,181,58,1912
20100330,208,1,2,0,0,781,19,107,0,0,16,923
20100330,209,0,1,0,0,213,21,7,3,9,8,261
20100330,209,0,2,0,0,193,1,6,0,0,0,200
20100330,209,1,1,0,0,277,15,6,9,24,16,347
20100330,209,1,2,0,0,175,4,6,0,0,4,189
20100330,210,0,1,0,0,1004,137,63,62,252,26,1544
20100330,210,0,2,0,0,649,19,65,0,0,15,748
20100330,210,1,1,0,0,1053,124,59,62,243,63,1604
20100330,210,1,2,0,0,683,26,67,0,0,18,794
20100330,211,0,1,0,0,1155,175,67,60,119,43,1619
20100330,211,0,2,0,0,708,23,176,0,0,15,922
20100330,211,1,1,0,0,1204,149,72,60,130,68,1683
20100330,211,1,2,0,0,676,13,172,0,0,16,877
20100330,212,0,1,0,0,7618,786,320,1078,378,388,10568
20100330,212,0,2,0,0,9646,253,588,0,0,497,10984
20100330,212,1,1,0,0,7771,798,358,1009,412,626,10974
20100330,212,1,2,0,0,9715,272,593,0,0,472,11052
20100330,213,0,1,0,0,2706,245,109,175,1273,176,4684
20100330,213,0,2,0,0,3998,64,34,0,0,200,4296
20100330,213,1,1,0,0,2459,223,111,231,1408,189,4621
20100330,213,1,2,0,0,3544,64,37,0,0,181,3826
20100330,214,0,1,0,0,910,195,155,296,203,51,1810
20100330,214,0,2,0,0,1494,66,26,0,0,91,1677
20100330,214,1,1,0,0,1167,226,154,311,206,96,2160
20100330,214,1,2,0,0,1675,71,21,0,0,95,1862
20100330,215,0,1,0,0,5956,1196,427,471,740,378,9168
20100330,215,0,2,0,0,9353,238,341,0,0,588,10520
20100330,215,1,1,0,0,6409,1543,569,592,1084,613,10810
20100330,215,1,2,0,0,9616,301,347,0,0,615,10879
20100330,216,0,1,0,0,1117,141,55,59,138,42,1552
20100330,216,0,2,0,0,865,22,52,0,0,27,966
20100330,216,1,1,0,0,1099,134,57,66,155,71,1582
20100330,216,1,2,0,0,892,25,60,0,0,21,998
20100330,217,0,1,0,0,481,69,37,34,33,27,681
20100330,217,0,2,0,0,417,11,4,0,0,13,445
20100330,217,1,1,0,0,640,84,37,53,46,39,899
20100330,217,1,2,0,0,474,15,3,1,0,8,501
20100330,218,0,1,0,0,3690,316,134,136,133,164,4573
20100330,218,0,2,0,0,3281,93,326,0,0,103,3803
20100330,218,1,1,0,0,3891,334,157,135,142,254,4913
20100330,218,1,2,0,0,3099,90,300,0,0,106,3595
20100330,219,0,1,0,0,686,59,23,36,286,34,1124
20100330,219,0,2,0,0,503,11,28,0,0,8,550
20100330,219,1,1,0,0,664,62,25,110,155,39,1055
20100330,219,1,2,0,0,466,11,33,0,0,11,521
20100330,221,0,1,0,0,282,62,35,38,147,6,570
20100330,221,0,2,0,0,235,3,18,0,0,8,264
20100330,221,1,1,0,0,264,72,36,52,158,9,591
20100330,221,1,2,0,0,216,3,15,0,0,12,246
20100330,222,0,1,0,0,316,38,14,17,42,4,431
20100330,222,0,2,0,0,302,5,17,0,0,7,331
20100330,222,1,1,0,0,360,42,21,22,46,21,512
20100330,222,1,2,0,0,305,8,18,0,0,8,339
20100330,223,0,1,0,0,667,85,45,49,100,27,973
20100330,223,0,2,0,0,401,8,80,0,0,10,499
20100330,223,1,1,0,0,702,96,36,64,92,40,1030
20100330,223,1,2,0,0,416,7,70,0,0,12,505
20100330,224,0,1,0,0,796,101,35,25,126,37,1120
20100330,224,0,2,0,0,738,27,82,0,0,20,867
20100330,224,1,1,0,0,858,101,35,24,103,57,1178
20100330,224,1,2,0,0,709,28,85,0,0,18,840
20100330,225,0,1,0,0,2378,173,67,58,83,150,2909
20100330,225,0,2,0,0,2382,36,48,0,0,116,2582
20100330,225,1,1,0,0,2406,168,85,53,83,215,3010
20100330,225,1,2,0,0,2346,28,67,0,0,118,2559
20100330,227,0,1,0,0,1659,194,112,231,693,48,2937
20100330,227,0,2,0,0,985,19,146,0,0,15,1165
20100330,227,1,1,0,0,1500,165,129,204,667,68,2733
20100330,227,1,2,0,0,906,25,152,0,0,10,1093
20100330,228,0,1,0,0,1714,314,168,158,511,37,2902
20100330,228,0,2,0,0,1028,28,119,0,0,12,1187
20100330,228,1,1,0,0,1835,336,194,147,588,62,3162
20100330,228,1,2,0,0,1001,28,97,0,0,15,1141
20100330,230,0,1,0,0,3756,497,139,132,197,93,4814
20100330,230,0,2,0,0,3159,78,42,0,0,94,3373
20100330,230,1,1,0,0,3899,388,115,106,175,266,4949
20100330,230,1,2,0,0,3152,80,39,0,0,102,3373
20100330,231,0,1,0,0,10721,1965,944,781,1740,497,16648
20100330,231,0,2,0,0,11636,334,701,0,1,362,13034
20100330,231,1,1,0,0,10387,1981,861,786,1615,633,16263
20100330,231,1,2,0,0,10512,324,690,0,0,327,11853
20100330,232,0,1,0,0,1692,347,180,109,160,108,2596
20100330,232,0,2,0,0,2442,92,141,0,0,128,2803
20100330,232,1,1,0,0,2102,398,204,123,232,198,3257
20100330,232,1,2,0,0,2854,78,135,0,0,139,3206
20100330,233,0,1,0,0,2136,638,262,311,564,103,4014
20100330,233,0,2,0,0,2701,72,62,1,0,89,2925
20100330,233,1,1,0,0,2392,581,244,263,623,141,4244
20100330,233,1,2,0,0,2797,80,61,0,0,94,3032
20100330,234,0,1,0,0,1059,129,84,142,187,27,1628
20100330,234,0,2,0,0,606,14,24,0,0,12,656
20100330,234,1,1,0,0,1134,134,80,162,175,35,1720
20100330,234,1,2,0,0,614,17,30,0,0,16,677
20100330,235,0,1,0,0,1008,173,61,72,157,37,1508
20100330,235,0,2,0,0,927,26,90,0,0,29,1072
20100330,235,1,1,0,0,1074,148,70,70,185,67,1614
20100330,235,1,2,0,0,897,28,86,0,0,33,1044
20100330,236,0,1,0,0,896,191,101,131,155,53,1527
20100330,236,0,2,0,0,856,18,100,0,0,19,993
20100330,236,1,1,0,0,874,201,114,102,181,55,1527
20100330,236,1,2,0,0,795,12,78,0,0,15,900
20100330,237,0,1,0,0,1019,183,83,153,467,86,1991
20100330,237,0,2,0,0,1003,31,91,0,0,41,1166
20100330,237,1,1,0,0,1159,166,88,166,402,100,2081
20100330,237,1,2,0,0,975,29,91,1,0,49,1145
20100330,238,0,1,0,0,1576,499,217,383,800,107,3582
20100330,238,0,2,0,0,1776,70,21,0,0,78,1945
20100330,238,1,1,0,0,1686,521,183,368,755,150,3663
20100330,238,1,2,0,0,1732,66,17,0,0,80,1895
20100330,239,0,1,0,0,3524,522,252,777,786,196,6057
20100330,239,0,2,0,0,3065,91,410,0,0,113,3679
20100330,239,1,1,0,0,3632,603,338,679,767,263,6282
20100330,239,1,2,0,0,3152,91,420,0,0,95,3758
20100330,240,0,1,0,0,3292,271,154,126,487,104,4434
20100330,240,0,2,0,0,2167,61,257,1,0,52,2538
20100330,240,1,1,0,0,3228,294,137,162,421,178,4420
20100330,240,1,2,0,0,2105,61,240,0,0,58,2464
20100330,241,0,1,0,0,1386,425,195,215,242,70,2533
20100330,241,0,2,0,0,1776,53,89,0,0,48,1966
20100330,241,1,1,0,0,1442,343,183,181,295,88,2532
20100330,241,1,2,0,0,1700,54,88,0,0,39,1881
20100330,242,0,1,0,0,1201,277,129,99,243,63,2012
20100330,242,0,2,0,0,1093,34,39,0,1,30,1197
20100330,242,1,1,0,0,1177,252,92,96,249,67,1933
20100330,242,1,2,0,0,1017,25,36,0,0,34,1112
20100330,243,0,1,0,0,634,65,18,72,30,31,850
20100330,243,0,2,0,0,554,5,30,0,0,16,605
20100330,243,1,1,0,0,661,72,19,66,21,35,874
20100330,243,1,2,0,0,560,6,30,0,0,15,611
20100330,244,0,1,0,0,16624,1772,704,1067,3885,1088,25140
20100330,244,0,2,0,0,15882,279,954,0,0,738,17853
20100330,244,1,1,0,0,16910,1921,860,1177,4378,1542,26788
20100330,244,1,2,0,0,13836,255,834,0,0,657,15582
20100330,245,0,1,0,0,10887,945,411,423,816,923,14405
20100330,245,0,2,0,0,11765,195,437,0,0,652,13049
20100330,245,1,1,0,0,10713,917,409,443,755,1235,14472
20100330,245,1,2,0,0,10927,194,432,0,0,600,12153
20100330,246,0,1,0,0,4747,816,307,795,3284,321,10270
20100330,246,0,2,0,0,4912,56,62,0,0,214,5244
20100330,246,1,1,0,0,5342,789,362,701,3250,562,11006
20100330,246,1,2,0,0,5685,55,62,0,0,258,6060
20100330,247,0,1,0,0,1202,129,64,45,93,43,1576
20100330,247,0,2,0,0,1030,39,128,1,4,23,1225
20100330,247,1,1,0,0,1364,163,87,59,115,76,1864
20100330,247,1,2,0,0,875,40,121,0,0,20,1056
20100330,248,0,1,0,0,767,72,51,31,52,23,996
20100330,248,0,2,0,0,643,14,25,0,0,18,700
20100330,248,1,1,0,0,772,64,41,36,46,36,995
20100330,248,1,2,0,0,637,11,26,0,0,16,690
20100330,249,0,1,0,0,1010,97,57,54,85,30,1333
20100330,249,0,2,0,0,968,10,171,0,0,25,1174
20100330,249,1,1,0,0,1073,98,59,51,114,59,1454
20100330,249,1,2,0,0,950,7,175,0,0,28,1160
20100330,250,0,1,0,0,6703,967,294,403,587,498,9452
20100330,250,0,2,0,0,7849,179,266,0,0,456,8750
20100330,250,1,1,0,0,7025,1137,380,485,630,720,10377
20100330,250,1,2,0,0,7553,216,251,0,0,430,8450
20100330,251,0,1,0,0,2171,738,313,683,1626,127,5658
20100330,251,0,2,0,0,2984,200,9,0,0,145,3338
20100330,251,1,1,0,0,2549,797,347,707,1460,216,6076
20100330,251,1,2,0,0,2978,184,11,0,0,151,3324
20100330,252,0,1,0,0,17245,3912,1316,2119,6509,846,31947
20100330,252,0,2,0,0,17924,707,551,0,0,675,19857
20100330,252,1,1,0,0,16412,3910,1360,2102,6484,1141,31409
20100330,252,1,2,0,0,17081,697,510,0,0,640,18928
20100330,253,0,1,0,0,34556,4936,2069,2599,2921,1826,48907
20100330,253,0,2,0,0,44109,971,911,0,0,2063,48054
20100330,253,1,1,0,0,33749,5170,1997,2713,4034,2547,50210
20100330,253,1,2,0,0,41718,965,1049,0,0,2068,45800
20100330,254,0,1,0,0,19774,3768,1662,2396,6602,1087,35289
20100330,254,0,2,0,0,22569,520,1357,0,0,1302,25748
20100330,254,1,1,0,0,20737,3654,1639,2256,5394,1632,35312
20100330,254,1,2,0,0,22342,511,1203,0,0,1264,25320
20100330,255,0,1,0,0,13573,2878,990,1358,2080,984,21863
20100330,255,0,2,0,0,20470,442,90,0,0,1240,22242
20100330,255,1,1,0,0,13035,2840,1172,1322,2330,1249,21948
20100330,255,1,2,0,0,20231,428,84,0,0,1247,21990
20100330,256,0,1,0,0,6645,446,194,140,157,441,8023
20100330,256,0,2,0,0,7811,108,156,0,0,401,8476
20100330,256,1,1,0,0,7922,555,158,122,119,749,9625
20100330,256,1,2,0,0,8618,123,172,0,0,414,9327
20100330,257,0,1,0,0,1489,135,69,75,177,35,1980
20100330,257,0,2,0,0,901,19,112,0,0,21,1053
20100330,257,1,1,0,0,1476,125,76,64,209,59,2009
20100330,257,1,2,0,0,877,22,92,0,0,29,1020
20100330,258,0,1,0,0,758,140,95,90,429,20,1532
20100330,258,0,2,0,0,557,21,28,0,0,9,615
20100330,258,1,1,0,0,802,142,84,120,393,30,1571
20100330,258,1,2,0,0,508,17,32,0,0,10,567
20100330,259,0,1,0,0,1748,148,66,75,82,49,2168
20100330,259,0,2,0,0,894,29,113,0,0,25,1061
20100330,259,1,1,0,0,1731,153,81,76,69,75,2185
20100330,259,1,2,0,0,791,26,105,0,0,23,945
20100330,260,0,1,0,0,567,30,17,14,32,11,671
20100330,260,0,2,0,0,300,2,28,0,0,2,332
20100330,260,1,1,0,0,569,34,18,27,29,23,700
20100330,260,1,2,0,0,271,3,27,0,0,3,304
20100330,261,0,1,0,0,8114,783,396,489,1217,206,11205
20100330,261,0,2,0,0,6489,129,667,0,0,158,7443
20100330,261,1,1,0,0,8212,834,404,514,1165,338,11467
20100330,261,1,2,0,0,6357,150,653,0,0,160,7320
20100330,262,0,1,0,0,755,108,33,58,35,35,1024
20100330,262,0,2,0,0,601,17,12,0,0,5,635
20100330,262,1,1,0,0,699,103,38,65,34,29,968
20100330,262,1,2,0,0,553,13,12,0,0,5,583
20100330,263,0,1,0,0,1292,114,35,70,109,51,1671
20100330,263,0,2,0,0,1482,12,127,0,0,48,1669
20100330,263,1,1,0,0,1354,107,30,79,96,61,1727
20100330,263,1,2,0,0,1391,15,128,0,0,43,1577
20100330,264,0,1,0,0,339,59,20,45,12,20,495
20100330,264,0,2,0,0,278,9,39,5,2,17,350
20100330,264,1,1,0,0,383,50,21,45,31,18,548
20100330,264,1,2,0,0,275,7,27,0,0,13,322
20100330,265,0,1,0,0,1278,130,54,85,129,34,1710
20100330,265,0,2,0,0,1140,21,55,0,0,39,1255
20100330,265,1,1,0,0,1298,128,47,69,155,60,1757
20100330,265,1,2,0,0,1115,22,55,0,0,37,1229
20100330,266,0,1,0,0,335,33,15,8,41,12,444
20100330,266,0,2,0,0,264,7,17,0,0,10,298
20100330,266,1,1,0,0,371,42,16,13,37,21,500
20100330,266,1,2,0,0,273,6,18,0,0,10,307
20100330,267,0,1,0,0,1288,113,49,87,337,48,1922
20100330,267,0,2,0,0,763,16,83,0,0,11,873
20100330,267,1,1,0,0,1313,103,64,72,285,51,1888
20100330,267,1,2,0,0,724,15,70,0,0,7,816
20100330,268,0,1,0,0,487,45,16,26,17,21,612
20100330,268,0,2,0,0,371,10,25,0,1,12,419
20100330,268,1,1,0,0,535,38,24,25,13,21,656
20100330,268,1,2,0,0,370,10,22,0,0,12,414
20100330,269,0,1,0,0,356,56,23,50,23,14,522
20100330,269,0,2,0,0,287,14,38,6,0,10,355
20100330,269,1,1,0,0,412,61,26,51,24,25,599
20100330,269,1,2,0,0,200,13,33,0,0,8,254
20100330,270,0,1,0,0,1591,143,62,93,209,49,2147
20100330,270,0,2,0,0,1037,35,196,0,1,18,1287
20100330,270,1,1,0,0,1631,156,61,72,126,76,2122
20100330,270,1,2,0,0,990,47,183,0,0,20,1240
20100330,271,0,1,0,0,4649,391,187,208,1207,104,6746
20100330,271,0,2,0,0,3149,97,329,0,0,60,3635
20100330,271,1,1,0,0,4496,382,191,227,1324,181,6801
20100330,271,1,2,0,0,2934,80,324,0,0,52,3390
20100330,272,0,1,0,0,1972,297,160,318,1211,51,4009
20100330,272,0,2,0,0,1273,32,153,0,0,22,1480
20100330,272,1,1,0,0,2008,283,170,347,1037,68,3913
20100330,272,1,2,0,0,1235,32,170,0,0,20,1457
20100330,273,0,1,0,0,783,57,25,23,219,38,1145
20100330,273,0,2,0,0,662,19,48,0,0,21,750
20100330,273,1,1,0,0,778,48,23,31,321,58,1259
20100330,273,1,2,0,0,658,9,39,0,0,25,731
20100330,274,0,1,0,0,417,49,24,103,20,31,644
20100330,274,0,2,0,0,392,7,30,0,0,22,451
20100330,274,1,1,0,0,422,42,33,102,18,38,655
20100330,274,1,2,0,0,381,9,30,0,0,23,443
20100330,275,0,1,0,0,1004,71,28,16,184,33,1336
20100330,275,0,2,0,0,820,10,82,0,0,23,935
20100330,275,1,1,0,0,1044,72,26,31,113,50,1336
20100330,275,1,2,0,0,761,16,73,0,0,21,871
20100330,276,0,1,0,0,642,36,22,54,950,22,1726
20100330,276,0,2,0,0,555,10,13,0,0,5,583
20100330,276,1,1,0,0,738,41,29,117,927,38,1890
20100330,276,1,2,0,0,644,13,18,0,0,15,690
20100330,277,0,1,0,0,1683,120,56,64,1006,73,3002
20100330,277,0,2,0,0,1222,20,158,0,0,38,1438
20100330,277,1,1,0,0,1766,130,77,225,810,106,3114
20100330,277,1,2,0,0,1218,18,153,0,0,33,1422
20100330,278,0,1,0,0,1357,133,52,30,68,64,1704
20100330,278,0,2,0,0,1016,19,203,0,0,43,1281
20100330,278,1,1,0,0,1454,146,54,33,74,90,1851
20100330,278,1,2,0,0,951,18,190,0,0,44,1203
20100330,279,0,1,0,0,1034,91,48,43,109,71,1396
20100330,279,0,2,0,0,796,20,85,0,0,30,931
20100330,279,1,1,0,0,1036,75,48,41,119,81,1400
20100330,279,1,2,0,0,732,21,76,0,0,32,861
20100330,280,0,1,0,0,1325,181,89,88,128,70,1881
20100330,280,0,2,0,0,1140,44,163,0,0,41,1388
20100330,280,1,1,0,0,1370,187,110,85,120,103,1975
20100330,280,1,2,0,0,1094,45,146,0,0,34,1319
20100330,281,0,1,0,0,3872,868,336,372,672,181,6301
20100330,281,0,2,0,0,4855,103,163,0,0,203,5324
20100330,281,1,1,0,0,3645,622,216,248,475,222,5428
20100330,281,1,2,0,0,3845,82,134,0,0,172,4233
20100330,282,0,1,0,0,5541,1467,564,578,1268,280,9698
20100330,282,0,2,0,0,7138,187,194,0,0,371,7890
20100330,282,1,1,0,0,5276,1128,400,517,956,345,8622
20100330,282,1,2,0,0,6418,125,180,0,0,280,7003
20100330,283,0,1,0,0,3096,698,294,295,532,135,5050
20100330,283,0,2,0,0,3691,92,28,0,0,166,3977
20100330,283,1,1,0,0,4488,738,301,320,575,283,6705
20100330,283,1,2,0,0,3734,91,33,0,0,157,4015
20100330,284,0,1,0,0,410,28,11,9,10,9,477
20100330,284,0,2,0,0,225,6,29,0,0,4,264
20100330,284,1,1,0,0,306,26,7,15,17,26,397
20100330,284,1,2,0,0,174,5,29,0,0,2,210
20100330,285,0,1,0,0,4718,1124,639,1235,2488,176,10380
20100330,285,0,2,0,0,4933,135,145,0,0,176,5389
20100330,285,1,1,0,0,4928,1131,674,1153,2369,296,10551
20100330,285,1,2,0,0,4878,149,130,0,0,178,5335
20100330,287,0,1,0,0,3695,584,227,469,2650,98,7723
20100330,287,0,2,0,0,3516,80,144,0,0,84,3824
20100330,287,1,1,0,0,3724,587,308,533,2489,179,7820
20100330,287,1,2,0,0,3316,72,176,0,0,86,3650
20100330,288,0,1,0,0,2838,389,198,237,1033,93,4788
20100330,288,0,2,0,0,2463,42,205,0,1,78,2789
20100330,288,1,1,0,0,2889,418,206,282,1009,146,4950
20100330,288,1,2,0,0,2452,40,192,0,0,78,2762
20100330,289,0,1,0,0,7781,892,348,415,616,498,10550
20100330,289,0,2,0,0,6807,177,498,0,0,338,7820
20100330,289,1,1,0,0,7940,885,347,418,745,777,11112
20100330,289,1,2,0,0,6800,143,484,1,0,323,7751
20100330,290,0,1,0,0,284,49,19,19,124,17,512
20100330,290,0,2,0,0,273,4,3,0,0,9,289
20100330,290,1,1,0,0,334,46,15,9,100,20,524
20100330,290,1,2,0,0,284,7,4,0,0,10,305
20100330,291,0,1,0,0,4794,501,227,227,626,269,6644
20100330,291,0,2,0,0,4310,102,338,0,0,215,4965
20100330,291,1,1,0,0,5271,535,250,232,554,436,7278
20100330,291,1,2,0,0,4428,98,324,0,0,213,5063
20100330,292,0,1,0,0,6082,605,224,263,597,386,8157
20100330,292,0,2,0,0,5301,114,575,0,0,241,6231
20100330,292,1,1,0,0,5340,547,228,214,645,495,7469
20100330,292,1,2,0,0,4513,116,565,0,0,210,5404
20100330,293,0,1,0,0,1971,251,124,98,272,100,2816
20100330,293,0,2,0,0,1752,71,26,0,0,78,1927
20100330,293,1,1,0,0,1921,251,108,86,189,148,2703
20100330,293,1,2,0,0,1534,52,11,0,0,66,1663
20100330,294,0,1,0,0,1824,255,104,154,237,92,2666
20100330,294,0,2,0,0,1992,35,19,0,0,72,2118
20100330,294,1,1,0,0,1614,186,79,82,140,111,2212
20100330,294,1,2,0,0,1507,25,11,0,0,65,1608
20100330,295,0,1,0,0,1047,242,51,114,283,37,1774
20100330,295,0,2,0,0,1091,33,63,1,3,31,1222
20100330,295,1,1,0,0,1322,258,80,100,342,62,2164
20100330,295,1,2,0,0,1321,43,81,0,0,29,1474
20100330,296,0,1,0,0,395,88,35,40,70,26,654
20100330,296,0,2,0,0,356,7,13,0,0,14,390
20100330,296,1,1,0,0,435,93,46,43,87,33,737
20100330,296,1,2,0,0,379,9,21,0,0,15,424
20100330,298,0,1,0,0,3067,347,230,356,733,68,4801
20100330,298,0,2,0,0,2254,66,183,0,0,63,2566
20100330,298,1,1,0,0,3182,393,244,405,577,138,4939
20100330,298,1,2,0,0,2178,55,182,0,0,51,2466
20100330,299,0,1,0,0,997,110,52,92,333,37,1621
20100330,299,0,2,0,0,723,27,122,0,0,22,894
20100330,299,1,1,0,0,1033,111,65,78,257,62,1606
20100330,299,1,2,0,0,637,27,128,0,0,23,815
20100330,501,0,1,0,0,508,80,64,38,56,4,750
20100330,501,0,2,0,0,294,9,11,0,0,3,317
20100330,501,1,1,0,0,490,79,54,39,54,14,730
20100330,501,1,2,0,0,254,6,13,0,0,2,275
20100330,502,0,1,0,0,695,118,76,33,75,17,1014
20100330,502,0,2,0,0,448,11,83,1,0,8,551
20100330,502,1,1,0,0,716,137,70,21,79,26,1049
20100330,502,1,2,0,0,431,10,85,0,0,5,531
20100330,503,0,1,0,0,453,56,29,20,37,4,599
20100330,503,0,2,0,0,290,9,45,0,0,3,347
20100330,503,1,1,0,0,486,61,46,16,33,12,654
20100330,503,1,2,0,0,284,10,45,0,0,4,343
20100330,504,0,1,0,0,707,168,92,96,117,11,1191
20100330,504,0,2,0,0,482,19,96,0,0,6,603
20100330,504,1,1,0,0,738,136,89,128,112,24,1227
